price,category,type,make,model,year,finish,condition,auction,shipping_cost,accepts_offers,date
476.42,hollow-body,electric-guitars,Gretsch,Electromatic,,Sparkle Gold,Very Good,False,22.69,True,2022-04-09T15:27:01-05:00
425.00,hollow-body,electric-guitars,Ibanez,AGV10A-TCL Artcore Vintage Series Hollow Body Electric Guitar,2016,Tobacco Burst,Excellent,False,25.00,True,2022-04-09T14:53:47-05:00
1699.00,hollow-body,electric-guitars,Taylor,Taylor T5Z /Electric Guitar x4146 (USED),,Standard,Very Good,False,40.00,True,2022-04-09T14:49:38-05:00
1600.00,hollow-body,electric-guitars,Taylor,T5z Classic Tropical Mahogany,2016,Natural,Very Good,False,75.00,True,2022-04-09T14:48:20-05:00
1000.00,hollow-body,electric-guitars,Ibanez,LGB-30 George Benson Signature Hollow Body Natural,2021,Natural,Mint,False,80.00,True,2022-04-09T14:48:06-05:00
1399.99,hollow-body,electric-guitars,PRS,SE Hollowbody II Piezo,2020 - Present,Peacock Blue,Excellent,False,0.00,True,2022-04-09T14:36:57-05:00
3750.00,hollow-body,electric-guitars,Gibson,Howard Roberts Custom,1976-1978,Burgundy,Excellent,False,80.00,True,2022-04-09T13:55:52-05:00
650.00,hollow-body,electric-guitars,Gretsch,Electromatic Hollow Body,2004 - 2013,Gretsch Elecromatic,Very Good,False,75.00,True,2022-04-09T13:54:18-05:00
600.00,hollow-body,electric-guitars,Epiphone,Casino Coupe,,,Excellent,False,50.00,True,2022-04-09T13:46:38-05:00
804.01,hollow-body,electric-guitars,Godin,5th Avenue Kingpin,2010s,Cognac Burst,Excellent,False,149.90,False,2022-04-09T13:27:36-05:00
749.00,hollow-body,electric-guitars,Gretsch,"G5410T Electromatic ""Rat Rod"" Hollow Body Single Cutaway",2020 - Present,Matte White,Very Good,False,200.00,True,2022-04-09T13:18:27-05:00
4399.00,hollow-body,electric-guitars,Gibson,Gibson Memphis 1959 ES-330 VOS HB MOD Limited Series,2019,,Mint,False,100.00,True,2022-04-09T13:11:31-05:00
4499.00,hollow-body,electric-guitars,PRS,Wood Library 594 Hollowbody II,2020,Livingston Lemondrop,Excellent,False,125.00,False,2022-04-09T12:50:48-05:00
3750.00,hollow-body,electric-guitars,Heritage,H575,2005,Cherry Translucent,Excellent,False,88.00,False,2022-04-09T11:33:18-05:00
1599.99,hollow-body,electric-guitars,Taylor,T5z Classic-12 Tropical Mahogany,2016,Natural,Excellent,False,50.00,True,2022-04-09T11:19:37-05:00
238.20,hollow-body,electric-guitars,Boston,Telecaster natural alder half hollowed guitar body made in Japan JTH-2A,,Alder,Brand New,False,7.45,False,2022-04-09T10:59:16-05:00
441.26,hollow-body,electric-guitars,Framus,5/59 Sorella,1962,Black Rose,Very Good,False,6.81,True,2022-04-09T10:56:29-05:00
228.88,hollow-body,electric-guitars,Glen Burton,Chicago,,Sunburst,Mint,False,41.95,False,2022-04-09T10:52:48-05:00
699.99,hollow-body,electric-guitars,Michael Kelly,HYBRID,,Spalted Maple,Very Good,False,12.50,True,2022-04-09T10:46:59-05:00
675.00,hollow-body,electric-guitars,Gretsch,"G5422TG Electromatic Double Cutaway Hollow Body with Bigsby, Gold Hardware",2020,Walnut,Very Good,False,175.00,True,2022-04-09T10:40:51-05:00
599.99,hollow-body,electric-guitars,Unknown,Crestwood ES-175,,Natural,Good,False,12.50,True,2022-04-09T10:35:42-05:00
399.99,hollow-body,electric-guitars,Gretsch,G2420,,Yellow,Very Good,False,12.50,True,2022-04-09T10:31:44-05:00
1015.00,hollow-body,electric-guitars,Yamaha,SA-30,1968,Burgundy,Very Good,False,100.00,True,2022-04-09T10:16:09-05:00
3099.99,hollow-body,electric-guitars,Gretsch,2401248892,2021,Walnut Stain,Brand New,False,0.00,False,2022-04-09T09:14:49-05:00
949.00,hollow-body,electric-guitars,Godin,5th Avenue CW Kingpin II HB,2010s,Cognac Burst,Mint,False,75.00,True,2022-04-09T08:56:50-05:00
950.00,hollow-body,electric-guitars,Gretsch,G5420TG,2019,Cadillac Green,Mint,False,0.00,True,2022-04-09T08:04:55-05:00
719.99,hollow-body,electric-guitars,Gretsch,2506115551,2022,Azure Metallic,Very Good,False,0.00,False,2022-04-09T07:07:07-05:00
2892.57,hollow-body,electric-guitars,Heritage,H-575,1991,Walnut,Excellent,False,226.87,True,2022-04-09T06:37:49-05:00
1703.41,hollow-body,electric-guitars,Epiphone,Casino,2012,Sunburst,Excellent,False,0.00,True,2022-04-09T05:59:44-05:00
532.86,hollow-body,electric-guitars,Ibanez,AG-75G-BS,,Sunburst,Very Good,False,10.21,False,2022-04-09T05:46:15-05:00
825.45,hollow-body,electric-guitars,Epiphone,Emperor Regent,1994,Gold,Very Good,False,101.08,True,2022-04-09T05:44:20-05:00
453.74,hollow-body,electric-guitars,Ibanez,AG75-BS Artcore Hollowbody,2010s,Brown Sunburst,Excellent,False,17.02,False,2022-04-09T04:22:58-05:00
400.00,hollow-body,electric-guitars,Ibanez,AF75,Unknown ,Tobacco Burst,Good,False,0.00,True,2022-04-09T04:19:41-05:00
800.00,hollow-body,electric-guitars,Handmade Harmony Style Floating bridge Electric Semihollow,Harmony Tele CC,2021,Shellac,Very Good,False,0.00,True,2022-04-09T04:00:55-05:00
3058.07,hollow-body,electric-guitars,Gibson,Gibson USA ES-335 Vintage Burst ( S.N. 233710012 ),,Burst,Brand New,False,0.00,False,2022-04-09T03:21:16-05:00
3885.50,hollow-body,electric-guitars,Gibson,Gibson ES-335 Figured Iced Tea ( S.N. 203510407 ),,Figured Iced Tea,Brand New,False,0.00,False,2022-04-09T03:20:17-05:00
3058.07,hollow-body,electric-guitars,Gibson,Gibson USA ES-335 Vintage Burst ( S.N. 231610060 ),,Burst,Brand New,False,0.00,False,2022-04-09T03:20:05-05:00
3058.07,hollow-body,electric-guitars,Gibson,Gibson ES-335 Sixties Cherry Lefty ( S.N. 203820072 ),,Sixties Cherry,Brand New,False,0.00,False,2022-04-09T03:20:00-05:00
899.00,hollow-body,electric-guitars,PRS,SE Hollowbody II,2020 - Present,Tri Color Sunburst,Excellent,False,71.00,False,2022-04-09T01:18:30-05:00
857.65,hollow-body,electric-guitars,Gretsch,G2410TG Streamliner Electric Single Barrel,,Hollowbody,Brand New,False,38.24,True,2022-04-08T23:51:00-05:00
10999.99,hollow-body,electric-guitars,Gibson,Custom Shop L-5 CES,2004,Faded Cherry,Excellent,False,79.00,False,2022-04-08T23:43:23-05:00
2499.00,hollow-body,electric-guitars,Epiphone,Zephyr,1953,Blonde,Very Good,False,100.00,True,2022-04-08T21:54:31-05:00
825.00,hollow-body,electric-guitars,PRS,SE Hollowbody Standard ***UPGRADED****,2020 - Present,Fire Red Burst,Excellent,False,95.00,True,2022-04-08T20:12:39-05:00
825.00,hollow-body,electric-guitars,Eastman,AR405E Archtop Maple,2010s,Honey Amber Burst,Mint,False,0.00,True,2022-04-08T19:19:25-05:00
599.00,hollow-body,electric-guitars,Godin,5th Avenue Kingpin P90  Archtop,,Cognac Burst,Very Good,False,79.00,True,2022-04-08T18:11:28-05:00
5499.00,hollow-body,electric-guitars,Gibson,ES-175,1986,Alpine White with Hardshell Case,Very Good,False,99.00,True,2022-04-08T17:40:02-05:00
5399.00,hollow-body,electric-guitars,Epiphone,USA Collection John Lennon Signature '68 Casino,1998 - 2000,Stripped Vintage Natural,Excellent,False,0.00,True,2022-04-08T17:36:35-05:00
375.00,hollow-body,electric-guitars,Ibanez,Artcore AF55 Acoustic Electric Archtop/with Hardcase,,Tobacco Satin,Mint,False,89.00,True,2022-04-08T16:51:30-05:00
1473.51,hollow-body,electric-guitars,Gretsch,Gretsch G5420TG Electromatic FSR White Falcon,2018,Snow Crest White,Excellent,False,62.39,True,2022-04-08T16:37:46-05:00
1473.51,hollow-body,electric-guitars,Gretsch,Gretsch G5420TG Electromatic FSR White Falcon,2018,Snow Crest White,Excellent,False,56.72,True,2022-04-08T16:25:27-05:00
400.00,hollow-body,electric-guitars,Ibanez,Artcore AFS75T,2000s,Transparent Blue,Very Good,False,250.00,True,2022-04-08T16:13:09-05:00
975.00,hollow-body,electric-guitars,Guild,X-175 Manhattan,,,Excellent,False,50.00,False,2022-04-08T15:50:14-05:00
790.00,hollow-body,electric-guitars,Gretsch,G5420T Electromatic Hollowbody,2021,Aspen Green,Mint,False,0.00,True,2022-04-08T15:32:46-05:00
2299.99,hollow-body,electric-guitars,Gretsch,G6118T Players Edition Anniversary Hollow Body with String-Thru Bigsby - Two-Tone Copper Metallic/Sa,,,Brand New,False,0.00,False,2022-04-08T15:18:31-05:00
850.00,hollow-body,electric-guitars,Greco,ES330,1977,Tobacco Sunburst,Good,False,120.00,False,2022-04-08T15:15:08-05:00
649.00,hollow-body,electric-guitars,Gretsch,G5420T Electromatic Hollow Body Single Cutaway with Bigsby,2017 - Present,Fairlane Blue,Very Good,False,75.00,True,2022-04-08T15:01:58-05:00
7299.00,hollow-body,electric-guitars,Gibson,1959 ES-355 Reissue,2022,Ultra Light,Brand New,False,0.00,False,2022-04-08T14:40:52-05:00
995.00,hollow-body,electric-guitars,Danelectro,50's Era Convertible (Pre-Owned) w/case,,Vintage,Good,False,115.00,False,2022-04-08T13:56:15-05:00
3199.99,hollow-body,electric-guitars,Gretsch,Reverend Horton Heat Signature G6120RHH,2020,,Excellent,False,176.00,True,2022-04-08T13:49:38-05:00
399.99,hollow-body,electric-guitars,Ibanez,AFS80T-RGM-12-01,,,Very Good,False,89.00,False,2022-04-08T13:41:25-05:00
979.97,hollow-body,electric-guitars,Harmony,ROCKET H-54,1969,Red Burst,Excellent,False,47.90,True,2022-04-08T13:40:36-05:00
299.99,hollow-body,electric-guitars,Ibanez,AF75-BS-12-02,2009,Brown Sunburst,Fair,False,185.00,True,2022-04-08T13:37:57-05:00
567.17,hollow-body,electric-guitars,Magic,Hollow body,,,Fair,False,147.46,True,2022-04-08T13:36:50-05:00
299.99,hollow-body,electric-guitars,Ibanez,AF75-TRS-12-05,2012,Transparent Red Sunburst,Fair,False,185.00,True,2022-04-08T13:36:32-05:00
325.00,hollow-body,electric-guitars,ASC,Light Crust Doughboys 75th Anniversary Hollow Body Electric Guitar,2006,Blonde,Mint,False,75.00,True,2022-04-08T13:22:36-05:00
700.00,hollow-body,electric-guitars,Gretsch,G5410T Electromatic Rat Rod,,,Excellent,False,35.00,True,2022-04-08T13:19:15-05:00
829.15,hollow-body,electric-guitars,Gretsch,G5420T Electromatic Classic,2022 - Present,Azure Metallic,Brand New,False,0.00,False,2022-04-08T13:16:37-05:00
2400.00,hollow-body,electric-guitars,Heritage,Standard H-530,2018 - 2020,Antique Natural,Mint,False,65.00,False,2022-04-08T13:12:00-05:00
899.00,hollow-body,electric-guitars,Epiphone,Sorrento OR Reissue,1995,Sunrise Orange,Very Good,False,60.00,True,2022-04-08T12:34:51-05:00
2750.00,hollow-body,electric-guitars,Gibson,ES-125,1955,Tobacco Sunburst,Very Good,False,99.00,True,2022-04-08T12:30:48-05:00
953.53,hollow-body,electric-guitars,PRS,SE Hollowbody II,2020 - Present,Charcoal Burst,Mint,False,207.29,True,2022-04-08T12:23:22-05:00
1134.34,hollow-body,electric-guitars,Eastman,AR371CE-BD Hollow-Body Archtop with Florentine Cutaway,2010s,Blonde,Very Good,False,45.37,True,2022-04-08T11:46:15-05:00
3950.54,hollow-body,electric-guitars,Gibson,ES-175,2004,Sunburst,Good,False,40.81,True,2022-04-08T11:15:09-05:00
6405.00,hollow-body,electric-guitars,PRS,PRS Wood Library McCarty 594 Hollowbody II,2021,Aquableux Purple Burst,Brand New,False,0.00,False,2022-04-08T11:10:50-05:00
994.14,hollow-body,electric-guitars,Gretsch,GRETSCH G5422TG Electromatic Classic Hollow Body Double-Cut w/Bigsby & Gold Hardware - Orange Stain,2022,Orange Stain,Brand New,False,283.59,True,2022-04-08T10:53:04-05:00
1449.00,hollow-body,electric-guitars,Taylor,T5z Classic Tropical Mahogany,2016,Natural,Very Good,False,75.00,True,2022-04-08T10:48:35-05:00
3099.99,hollow-body,electric-guitars,Gretsch,(523) G6122TG Players Edition Country Gentleman? Hollow Body ...,,Walnut Stain,Brand New,False,0.00,False,2022-04-08T10:45:02-05:00
6190.00,hollow-body,electric-guitars,PRS,PRS 594 Electric Guitar Cobalt Hybrid Package 10-Top 0335266,,Hollowbody,Brand New,False,0.00,False,2022-04-08T10:41:35-05:00
1399.99,hollow-body,electric-guitars,Ibanez,George Benson GB10SE El Gtr WC Brn SB,,,Brand New,False,0.00,False,2022-04-08T09:53:07-05:00
2299.99,hollow-body,electric-guitars,Gretsch,2401157 831,,,Brand New,False,0.00,False,2022-04-08T09:52:53-05:00
2300.00,hollow-body,electric-guitars,Gretsch,G6120 Eddie Cochran Signature Hollow Body,2011 - Present,Western Maple Stain,Mint,False,65.00,False,2022-04-08T09:47:58-05:00
3995.00,hollow-body,electric-guitars,Gibson,Barney Kessel Standard,1961 - 1974,Sunburst,Very Good,False,550.00,False,2022-04-08T09:45:24-05:00
2472.87,hollow-body,electric-guitars,Epiphone,Casino 1965 Elitist,2015,Natural,Excellent,False,28.25,False,2022-04-08T09:43:58-05:00
599.00,hollow-body,electric-guitars,Univox,Coily,1970’s,Red Burst,Very Good,False,0.00,True,2022-04-08T08:59:43-05:00
649.00,hollow-body,electric-guitars,Univox,Hollow body,1970’s,Sunburst,Very Good,False,0.00,True,2022-04-08T08:57:00-05:00
900.00,hollow-body,electric-guitars,Michael Kelly,20th Anniversary Hydrid Special,2021,Natural,Mint,False,100.00,True,2022-04-08T08:43:41-05:00
550.00,hollow-body,electric-guitars,Cort,Yorktown,,Burst,Very Good,False,25.00,True,2022-04-08T08:38:46-05:00
3346.31,hollow-body,electric-guitars,Ibanez,FA 300,1979,Sunburst,Excellent,False,170.15,True,2022-04-08T08:22:42-05:00
1799.00,hollow-body,electric-guitars,Boutique Hollow body,Hollow body,,"Lemon Yellow Cross Art Gibson,Prs, Gretsch, Ibanez Killer!",Excellent,False,50.00,True,2022-04-08T07:17:54-05:00
4088.17,hollow-body,electric-guitars,PRS,HOLLOWBODY,,Vintage Natural,Mint,False,40.88,True,2022-04-08T07:03:11-05:00
947.09,hollow-body,electric-guitars,Gretsch,5422TG,2020,Walnut Stain,Mint,False,0.00,True,2022-04-08T06:55:50-05:00
955.12,hollow-body,electric-guitars,Gretsch,G5422TG Electromatic SW ex demo,,,Mint,False,22.69,True,2022-04-08T06:02:28-05:00
2042.72,hollow-body,electric-guitars,Taylor,T5z,,Mahogany,Very Good,False,204.41,True,2022-04-08T04:01:48-05:00
328.96,hollow-body,electric-guitars,Ibanez,AF75T-TCR Artcore Hollowbody,2010s,Transparent Cherry,Excellent,False,34.03,True,2022-04-08T03:53:04-05:00
3667.84,hollow-body,electric-guitars,Rickenbacker,360 WD,1985,Jetglo,Very Good,False,70.24,True,2022-04-08T03:47:01-05:00
2249.00,hollow-body,electric-guitars,Ibanez,2616 Artist Series Hollow Body Single Cutaway HH,1970s,Curly Maple,Excellent,False,850.00,True,2022-04-08T03:07:26-05:00
1250.00,hollow-body,electric-guitars,Gretsch,G5122DC Electromatic Hollow Body Double Cutaway,2009,Walnut Stain,Excellent,False,75.00,True,2022-04-08T02:04:31-05:00
975.49,hollow-body,electric-guitars,Eko,290 Barracuda,1964,Sunburst,Excellent,False,35.12,True,2022-04-08T00:04:59-05:00
1375.00,hollow-body,electric-guitars,Greco,SA-700,1974,Iced Tea Burst,Very Good,False,60.00,True,2022-04-07T20:59:18-05:00
799.00,hollow-body,electric-guitars,Gretsch,G5420,2021,Roundup Orange,Excellent,False,130.00,True,2022-04-07T20:43:33-05:00
225.00,hollow-body,electric-guitars,Apollo,2256 Hollow Body Project,60’s,,Non Functioning,False,50.00,True,2022-04-07T20:15:06-05:00
510.45,hollow-body,electric-guitars,Ibanez,AS93FM-TCD,,Transparent Cherry Red,Very Good,False,0.00,True,2022-04-07T19:37:23-05:00
2299.99,hollow-body,electric-guitars,Gretsch,G6118T Players Edition Anniversary Hollow Body,,Sahara Metallic,Brand New,False,0.00,False,2022-04-07T18:55:30-05:00
4999.00,hollow-body,electric-guitars,Gretsch,Double Anniversary,1959,Sunburst,Excellent,False,0.00,True,2022-04-07T18:13:38-05:00
5382.76,hollow-body,electric-guitars,Gibson,ES330,,,Excellent,False,40.88,True,2022-04-07T17:43:30-05:00
849.99,hollow-body,electric-guitars,Michael Kelly,MKHSSSBPYZ,,Spalted Maple,Brand New,False,0.00,False,2022-04-07T17:36:59-05:00
649.99,hollow-body,electric-guitars,Ibanez,AF Artcore Expressionist 6str Electric Guitar -,,Brown Sunburst,Brand New,False,0.00,False,2022-04-07T17:24:29-05:00
1699.00,hollow-body,electric-guitars,Guild,Limited Run X-175 Special,,Faded White,Brand New,False,0.00,False,2022-04-07T17:20:39-05:00
3460.00,hollow-body,electric-guitars,Gibson,ES-325TD,1975,Cherry,Very Good,False,0.00,True,2022-04-07T17:20:07-05:00
2895.00,hollow-body,electric-guitars,Heritage,H-535 ASB,1988,Antique Sunburst,Excellent,False,50.00,True,2022-04-07T16:50:26-05:00
3850.00,hollow-body,electric-guitars,Gretsch,Tennessean,1963,Walnut,Good,False,85.00,True,2022-04-07T16:50:25-05:00
10900.00,hollow-body,electric-guitars,Epiphone,Casino,1963 ,,Very Good,False,375.00,False,2022-04-07T16:44:42-05:00
4300.00,hollow-body,electric-guitars,PRS,Hollowbody II w/Piezo 20th Anniversary,2005,Natural,Good,False,50.00,False,2022-04-07T16:39:06-05:00
2199.00,hollow-body,electric-guitars,Taylor,T5z Classic DLX,2022,Gloss,Brand New,False,0.00,False,2022-04-07T16:30:14-05:00
799.99,hollow-body,electric-guitars,Gretsch,"G5410T Electromatic ""Rat Rod"" Guitar",,Matte Phantom Metallic,Brand New,False,45.00,False,2022-04-07T16:28:16-05:00
699.00,hollow-body,electric-guitars,Epiphone,Casino,2009,Vintage Sunburst,Very Good,False,75.00,True,2022-04-07T16:26:48-05:00
3988.00,hollow-body,electric-guitars,Gretsch,G6136T,2005,,Excellent,False,95.00,True,2022-04-07T16:19:47-05:00
700.00,hollow-body,electric-guitars,Ibanez,AK75,2001,Gold,Very Good,False,65.00,False,2022-04-07T16:14:23-05:00
1595.00,hollow-body,electric-guitars,Ron Kirn Signature,T style Thinline,,Natural Satin,Excellent,False,75.00,True,2022-04-07T16:04:37-05:00
1450.00,hollow-body,electric-guitars,Godin,5th Avenue Uptown GT,,Trans Cream,Mint,False,199.99,True,2022-04-07T15:37:36-05:00
12900.00,hollow-body,electric-guitars,Gibson,Super 400 CES,1969,Natural,Excellent,False,350.00,True,2022-04-07T15:36:40-05:00
817.00,hollow-body,electric-guitars,Gretsch,G5420TG-59 Electromatic Hollow Body,2021,Orange,Mint,False,50.00,True,2022-04-07T15:30:08-05:00
4995.00,hollow-body,electric-guitars,PRS,SC-J,2008,Amber Burst,Excellent,False,95.00,True,2022-04-07T15:23:28-05:00
3256.91,hollow-body,electric-guitars,Gibson,ES-120T,1962,Sunburst,Excellent,False,156.71,False,2022-04-07T15:23:19-05:00
1100.00,hollow-body,electric-guitars,Gretsch,"G5422TDCG Electromatic Double Cutaway Hollow Body with Bigsby, Gold Hardware",2017,Snow Crest White,Excellent,False,75.00,True,2022-04-07T15:05:00-05:00
780.00,hollow-body,electric-guitars,Gretsch,G5120 Electromatic Hollow Body,2008,Orange,Excellent,False,0.00,True,2022-04-07T14:42:37-05:00
699.00,hollow-body,electric-guitars,Unknown,Barney Kessel,1960s,Sunburst,Good,False,65.00,True,2022-04-07T14:20:18-05:00
3999.00,hollow-body,electric-guitars,Guild,X-375 Stratford,1953,Natural,Fair,False,0.00,True,2022-04-07T13:44:32-05:00
1895.00,hollow-body,electric-guitars,Gretsch,G6119-1962 Chet Atkins Tennessee Rose,2005,Dark Cherry,Excellent,False,115.00,True,2022-04-07T13:27:32-05:00
681.36,hollow-body,electric-guitars,Musima,Record,1970,Sunburst,Fair,False,20.44,True,2022-04-07T13:05:32-05:00
1179.00,hollow-body,electric-guitars,D'Angelico,Excel EXL-1 Hollow Body Archtop,2010s,Vintage Sunburst,Mint,False,100.00,True,2022-04-07T12:59:22-05:00
499.00,hollow-body,electric-guitars,Gretsch,G5120 Electromatic Hollow Body,2006 - 2013,Orange,Mint,False,100.00,False,2022-04-07T12:54:32-05:00
3000.00,hollow-body,electric-guitars,Heritage,H-575,1999,Autumn Burst,Excellent,False,125.00,True,2022-04-07T12:53:53-05:00
495.00,hollow-body,electric-guitars,Danelectro,Convertible,,,Very Good,False,45.00,True,2022-04-07T12:53:22-05:00
499.99,hollow-body,electric-guitars,Ibanez,AF75GBKF,,Flat Black,Brand New,False,0.00,False,2022-04-07T12:01:02-05:00
2995.00,hollow-body,electric-guitars,Gibson,ES-125,1959,Sunburst,Excellent,False,295.00,True,2022-04-07T12:00:50-05:00
499.99,hollow-body,electric-guitars,Ibanez,AF75GBKF,,Flat Black,Brand New,False,0.00,True,2022-04-07T11:58:43-05:00
2382.12,hollow-body,electric-guitars,Guild,Starfire III,1998,Red,Excellent,False,170.15,True,2022-04-07T11:55:19-05:00
25.00,hollow-body,electric-guitars,Reverend,Tricky Gomez,2013,Black,Brand New,False,10.00,True,2022-04-07T11:51:15-05:00
952.85,hollow-body,electric-guitars,Gretsch,G5422T Electromatic SW,,,Excellent,False,10.21,True,2022-04-07T11:42:25-05:00
849.99,hollow-body,electric-guitars,Michael Kelly Guitar Co.,MKHSSSBPYZ,,Black,Brand New,False,0.00,False,2022-04-07T11:39:50-05:00
12800.00,hollow-body,electric-guitars,Gibson,ES-175,1953,Blonde,Excellent,False,200.00,True,2022-04-07T11:23:58-05:00
